productId;name;description;category;pricePerUnit;taxes_0_taxCode;taxes_0_taxName;taxes_0_taxRate;dimensions_weight;dimensions_weightUnit;dimensions_length;dimensions_lengthUnit;dimensions_width;dimensions_widthUnit;dimensions_height;dimensions_heightUnit;dimensions_volume;dimensions_volumeUnit;constraints_minUnit;constraints_stepSize;packaging_unit;packaging_unitName;packaging_packageName;packaging_packageUnit;packaging_amountPerPackage;packaging_boxName;packaging_boxUnit;packaging_amountPerBox;packaging_palletName;packaging_palletUnit;packaging_amountPerPallet;packaging_showFormatUnit;packaging_showFormatPackage;packaging_showFormatBox;group_name;group_description;variant_features_0_key;variant_features_0_value;variant_parentSku;variant_genericDisplayName;variant_index
PCA952ELEIFS6;PASTA ADHESIVA EIFS;Revestimiento pastoso preparado con resinas acrilicas modificadas y silice, diseñado para nivelar muros exteriores en combinacion con mallas de fibra de vidrio. Se aplica mezclando 1,5 kg de la pasta con cemento por cada mm de espesor por m². El rendimiento con malla incorporada es de 3 kg por m² en superficies planas (dos manos). Secado rapido y con excelente adherencia sobre hormigon, albañileria y otros materiales constructivos.;Pastas, Aislacion EIFS;16081;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pasta;;;;;;
PCA953TEXDUR6;TEXDUR;Texdur, revestimiento base agua con resina acrilica para fachadas e interiores, acabado mate texturado, rendimiento de 1 a 2 kg/m² segun la textura deseada, secado al tacto en 2 a 3 horas y repintado desde 6 horas, excelente adherencia, flexibilidad y resistencia a agentes atmosfericos, no requiere dilucion, se aplica con llana metalica, rodillo o pistola texturadora, libre de metales pesados, estabilidad de 36 meses en envase cerrado.;Texturas;21384;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Texturas;;;;;;
PCA970GRISAC6;ESMALTE ACRILICO GRIS;Esmalte acrilico base solvente brillante, formulado con resinas acrilicas puras, ideal para pisos de cemento en estacionamientos, terrazas y locales comerciales. Rendimiento de 40 ± 2 m² por galon por mano a 25 micrones, secado al tacto entre 15 y 25 minutos, repintado desde 2 horas. Alta resistencia al agua, a la radiacion UV y a solventes como bencina y aguarras mineral. Excelente adherencia sobre superficies minerales y metalicas pre-pintadas. Aplicacion en interiores y exteriores, compatible con brocha, rodillo y pistola. Producto libre de plomo, mercurio y metales pesados, con certificacion de atoxicidad ASTM-F-963 y EN-71-3. Estabilidad de 36 meses en envase cerrado.;Especialidades;72990;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;GRIS;PCA970GRISAC6;ESMALTE ACRILICO BALDE;0
PCAPLUS920BI6;SELLADOR ACRILICO INCOLORO;Sellador base agua formulado con resinas acrilicas en emulsion acuosa, humectantes de superficie, aditivos y agua como solvente. Ofrece un rendimiento de 35 ± 5 m² por galon y mano, segun la absorcion de la superficie. Secado al tacto en 2 a 3 horas y repintado en 3 a 6 horas a 20°C y 60% de humedad relativa. Su acabado satinado y excelente resistencia a la humedad lo hace ideal para sellar y uniformar superficies alcalinas.;Selladores;17303;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Sellador;;Color;INCOLORO;PCAPLUS920BL6;SELLADOR ACRILICO BALDE;1
PCAPLUS920BL6;SELLADOR ACRILICO BLANCO;Sellador base agua formulado con resinas acrilicas en emulsion acuosa, humectantes de superficie, aditivos y agua como solvente. Ofrece un rendimiento de 35 ± 5 m² por galon y mano, segun la absorcion de la superficie. Secado al tacto en 2 a 3 horas y repintado en 3 a 6 horas a 20°C y 60% de humedad relativa. Su acabado satinado y excelente resistencia a la humedad lo hace ideal para sellar y uniformar superficies alcalinas.;Selladores;27887;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Sellador;;Color;BLANCO;PCAPLUS920BL6;SELLADOR ACRILICO BALDE;0
PCAPLUS921056;FIBRO COPPER INCOLORO;Pintura base agua para Siding y Fibrocemento de acabado semi brillo, con nano particulas de cobre con funcion antimicrobiana, sirve como imprimante y terminacion, rinde 35 ± 5 m² por galon, secado al tacto en 2 a 3 horas y repintado desde 3 horas, alta resistencia al agua, microorganismos y radiacion UV, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para fibrocemento, estucos, ladrillos, hormigon y pisos de cemento con funcion “mata polvo” en el incoloro.;Especialidades;29990;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;INCOLORO;PCA921NEGRO06;FIBRO COPPER BALDE;3
PCASMARTBO06;SMART COPPER BASE OSCURA;Pintura de imprimacion y terminacion con acabado satinado, especialmente formulada para ser aplicada sobre sustratos de Smart Panel, por su gran adherencia, durabilidad exterior, alta resistencia al agua y a la radiacion solar (UV). Con nanoparticulas de cobre para una mayor proyeccion con los hongos. Rendimiento 35 + 5 m2/Galon.;Especialidades;29990;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BASE OSCURA;PCASPSNLAN006;SMART COPPER BALDE;2
PCASPSNEGR006;SMART COPPER NEGRO;Pintura de imprimacion y terminacion con acabado satinado, especialmente formulada para ser aplicada sobre sustratos de Smart Panel, por su gran adherencia, durabilidad exterior, alta resistencia al agua y a la radiacion solar (UV). Con nanoparticulas de cobre para una mayor proyeccion con los hongos. Rendimiento 35 + 5 m2/Galon.;Especialidades;42990;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;NEGRO;PCASPSNLAN006;SMART COPPER BALDE;1
PCASPSNLAN006;SMART COPPER BLANCO;Pintura de imprimacion y terminacion con acabado satinado, especialmente formulada para ser aplicada sobre sustratos de Smart Panel, por su gran adherencia, durabilidad exterior, alta resistencia al agua y a la radiacion solar (UV). Con nanoparticulas de cobre para una mayor proyeccion con los hongos. Rendimiento 35 + 5 m2/Galon.;Especialidades;42990;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BLANCO;PCASPSNLAN006;SMART COPPER BALDE;0
PANES930BL001;ESMALTE AL AGUA SEMIBRILLO BLANCO;Esmalte agua Semi Brillo de imprimacion-terminacion, Rendimiento 35 ± 5 m2/galon/mano, Aplicacion Brocha, rodillo y pistola, Secado Tacto 2 – 3 horas, Repintado 3 – 6 horas. Especialmente formulada para ser aplicada sobre superficies de albañileria como estucos, ladrillos, hormigon. Tambien es recomendado para ser aplicado sobre tabiqueria, recubierta por plancha yeso-carton, plancha lisa y acanalada de fibrocemento.Uso interior y exterior.;Esmalte al Agua;13990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO;PANES930BL001;ESMALTE AL AGUA SEMIBRILLO GALON;0
PCA904BASIN01;OLEO SEMI BRILLO BASE OSCURA;Pintura base solvente con resina alquidica, acabado semi brillante, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, buena resistencia a la humedad, gran adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y MDF expuestas a uso frecuente o condiciones exigentes.;Oleo;14193;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BASE OSCURA;PCA904BLAN001;OLEO SEMIBRILLO GALON;1
PCA907BASE001;ZINC ACRYL BASE INCOLORA;Anticorrosivo base agua o Pintura para Zinc y Galvanizados con acabado satinado, rinde 30 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente poder cubridor y resistencia a la intemperie, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para techos nuevos de zinc, galvanizado, zincalum y fibrocemento, protegiendolos de oxidacion, rayos UV y contaminacion ambiental.;Especialidades;12783;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BASE INCOLORA;PCA907NEGRO01;ZINC ACRYL GALON;5
PCA922BOSC001;ESMALTE SINTETICO BASE OSCURA;Esmalte Sintetico Brillante, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.;Metales;16255;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pintura para Metales;;Color;BASE OSCURA;PCA922BLAN001;ESMALTE SINTETICO GALON;10
PCA925BLAN001;HIDRO COPPER BLANCO;Pintura base agua de alta calidad formulada con resinas acrilicas en emulsion acuosa, aditivos hidro-repelentes, fungicidas y nano-particulas de cobre con accion microbicida. Ofrece un rendimiento de 35 ± 5 m² por galon con una sola mano de aplicacion. Se seca al tacto en 2 a 3 horas a 20°C y 60% de humedad relativa, y puede ser repintada en 3 a 6 horas. Ideal para uso interior y exterior, especialmente en superficies de fibrocemento (siding y tinglado), estucos, ladrillos, hormigon y pisos de cemento.;Especialidades;14879;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BLANCO;PCA925BLAN001;HIDRO COPPER GALON;0
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA;Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.;Oleo;15610;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Oleo;;Color;BASE OSCURA;PCA926BLAN001;OLEO BRILLANTE GALON;10
PCA941CLIBH01;ESMALTE AL AGUA CLINIC COPPER BEIGE HOSPITALARIO;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BEIGE HOSPITALARIO;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;1
PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER BLANCO HOSPITALARIO;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO HOSPITALARIO;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;0
PCA941CLICC01;ESMALTE AL AGUA CLINIC COPPER CELESTE CLINICO;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;CELESTE CLINICO;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;2
PCA941CLIGB01;ESMALTE AL AGUA CLINIC COPPER GRIS BOX;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;GRIS BOX;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;3
PCA941CLIRM01;ESMALTE AL AGUA CLINIC COPPER ROSA MATERNO;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROSA MATERNO;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;4
PCA941CLIVU01;ESMALTE AL AGUA CLINIC COPPER VERDE URGENCIA;Esmalte al agua hospitalario especialmente formulado para Clinicas y Hospitales, desarrollada para cumplir con las mas altas exigencias sanitarias, contiene Nanoparticulas de Cobre, un poderoso agente Antimicrobiano que reduce drasticamente la formacion de colonias de agentes infecciosos sobre las superficies pintadas, cumpliendo con las normas JIZ  2801 y Norma Europea 13697 para desinfeccion superficial. Excelente poder cubriente, terminacion suave y satinada, rendimiento  30+ 5 m2/galon/mano, secado tacto  2 a 3 horas, repintado a las 4 horas minimo. ¿En que lugares se puede usar? HABITACIONES, BOX DE ATENCION, PASILLOS, SALAS DE ESPERA, DENTISTAS, CENTROS DE SALUD y SIMILARES.;Esmalte al Agua;17990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;VERDE URGENCIA;PCA941CLIBL01;ESMALTE AL AGUA CLINIC COPPER GALON;5
PCAPLUS921001;FIBRO COPPER INCOLORO;Pintura base agua para Siding y Fibrocemento de acabado semi brillo, con nano particulas de cobre con funcion antimicrobiana, sirve como imprimante y terminacion, rinde 35 ± 5 m² por galon, secado al tacto en 2 a 3 horas y repintado desde 3 horas, alta resistencia al agua, microorganismos y radiacion UV, se aplica con brocha, rodillo o pistola, diluible con agua, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para fibrocemento, estucos, ladrillos, hormigon y pisos de cemento con funcion “mata polvo” en el incoloro.;Especialidades;8426;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;INCOLORO;PCA921NEGRO01;FIBRO COPPER GALON;10
PCASMARTBO001;SMART COPPER BASE OSCURA;Pintura de imprimacion y terminacion con acabado satinado, especialmente formulada para ser aplicada sobre sustratos de Smart Panel, por su gran adherencia, durabilidad exterior, alta resistencia al agua y a la radiacion solar (UV). Con nanoparticulas de cobre para una mayor proyeccion con los hongos. Rendimiento 35 + 5 m2/Galon.;Especialidades;8990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BASE OSCURA;PCASPSBLAN001;SMART COPPER GALON;1
PCASPSBLAN001;SMART COPPER BLANCO;Pintura de imprimacion y terminacion con acabado satinado, especialmente formulada para ser aplicada sobre sustratos de Smart Panel, por su gran adherencia, durabilidad exterior, alta resistencia al agua y a la radiacion solar (UV). Con nanoparticulas de cobre para una mayor proyeccion con los hongos. Rendimiento 35 + 5 m2/Galon.;Especialidades;12990;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Pinturas Especiales;;Color;BLANCO;PCASPSBLAN001;SMART COPPER GALON;0
PCA922BLAN056;ESMALTE SINTETICO BLANCO;Esmalte Sintetico Brillante, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.;Metales;84390;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pintura para Metales;;Color;BLANCO;PCA922BLAN056;ESMALTE SINTETICO BALDE;0
PCA922NEGRO06;ESMALTE SINTETICO NEGRO;Esmalte Sintetico Brillante, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.;Metales;84390;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Pintura para Metales;;Color;NEGRO;PCA922BLAN056;ESMALTE SINTETICO BALDE;1
